2451698|49590|97|85|820|42|97|85|820|42|97|1|1|178|31|856.53|77.08|933.61|51.28|164.92|188.43|527.79|140.31|293.28
2451708|75926|79|203|1882|50|354|203|1882|50|354|1|1|178|4|52.12|4.69|56.81|37.88|15.80|13.55|16.97|21.60|58.37
2451646|65916|134|267|3857|15|314|267|3857|15|314|1|1|178|15|3178.80|158.94|3337.74|11.13|1651.35|1494.03|269.56|1415.21|1821.42
2452085|67782|152|327|10168|1|135|327|10168|1|135|1|1|179|15|1368.90|13.68|1382.58|48.98|608.40|82.13|102.94|1183.83|671.06
2451965|38332|133|816|206|59|228|816|206|59|228|1|1|179|57|863.55|34.54|898.09|82.72|479.94|293.60|541.45|28.50|597.20
2452105|11332|146|120|8545|1|106|120|8545|1|106|1|1|179|56|4683.28|280.99|4964.27|52.05|1984.08|1873.31|758.69|2051.28|2317.12
2451954|30243|164|518|17786|22|497|518|17786|22|497|1|1|180|68|2711.16|216.89|2928.05|11.94|120.36|2277.37|82.42|351.37|349.19
2452792|32759|72|287|8604|41|378|287|8604|41|378|1|1|182|1|0.00|0.00|0.00|86.02|0.31|0.00|0.00|0.00|86.33
2451093|19768|56|474||||474|988||222||1|183|4|141.12||143.94||52.68||87.13||
2451023|25678|19|262|13905|4|479|262|13905|4|479|1|1|183|26|115.96|2.31|118.27|3.24|10.92|2.31|87.51|26.14|16.47
2452470|25426|41|293|948|34|20|293|948|34|20|1|1|184|19|356.44|32.07|388.51|29.13|237.50|0.00|310.10|46.34|298.70
2452395|29169|131|414|10092|18|143|414|10092|18|143|1|1|185|3|19.77|0.79|20.56|90.69|5.04|13.44|0.50|5.83|96.52
2451892|74845|97|577|16110|43|232|577|16110|43|232|1|1|186|6|42.54|2.12|44.66|19.21|4.68|15.31|0.54|26.69|26.01
2451907|72326|140|166|12700|35|249|166|12700|35|249|1|1|186|4|20.28|1.21|21.49|40.48|0.24|14.19|5.78|0.31|41.93
2452529|78098|143|95|7252|2|476|95|7252|2|476|1|1|187|35|852.95|25.58|878.53|55.74|327.25|554.41|65.67|232.87|408.57
2452360|46617|127|624||||624|||||1|187|||46.49|710.65|47.58||518.04||75.99|
2452447|60513|113|383|2558|29|211|383|2558|29|211|1|1|187|16|64.16|4.49|68.65|74.33|342.40|23.73|10.10|30.33|421.22
2452545|65727|57|391|18900|1|122|391|18900|1|122|1|1|187|28|297.92|23.83|321.75|56.22|923.44|169.81|94.80|33.31|1003.49
2452571|47104|87|762|12677|32|211|762|12677|32|211|1|1|189|60|299.40|17.96|317.36|74.60|133.20|59.88|153.29|86.23|225.76
2452570|27777|109|670|4251|8|284|670|4251|8|284|1|1|189|38|1783.72|35.67|1819.39|38.36|36.86|1712.37|44.95|26.40|110.89
2452534|18816|6|105|10804|63|373|105|10804|63|373|1|1|189|32|608.96|6.08|615.04|12.60|46.72|170.50|302.53|135.93|65.40
2452533|23066|78|474|4555|35|308|474|4555|35|308|1|1|189|35|673.40|40.40|713.80|25.26|74.55|424.24|27.40|221.76|140.21
2452696|33495|177|890|4640|38|208|890|4640|38|208|1|1|189|63|3817.80|267.24|4085.04|28.69|1908.90|1221.69|882.67|1713.44|2204.83
2452019|72205|122|161|2869|10|70|161|2869|10|70|1|1|193|37|372.96|14.91|387.87|54.91|202.76|365.50|0.96|6.50|272.58
2451986|74748|158|772|15602|32|94|772|15602|32|94|1|1|193|10|203.50|10.17|213.67|29.11|260.00|113.96|75.21|14.33|299.28
2451906|71247|32|1000|530|53|284|1000|530|53|284|1|1|195|2|123.42|3.70|127.12|62.60|23.84|25.91|77.03|20.48|90.14
2451971|26686|20|305|17437|25|217|305|17437|25|217|1|1|196|17|103.87|0.00|103.87|47.30|20.74|70.63|21.27|11.97|68.04
2451252|61475|130|697|5032|7|238|697|5032|7|238|1|1|197|20|882.00|44.10|926.10|2.07|653.40|485.10|349.27|47.63|699.57
2452076|40245|80|149|9674|55|379|149|9674|55|379|1|1|198|8|12.64|0.63|13.27|89.40|5.60|9.98|1.03|1.63|95.63
2452902|30694|51|352|18461|9|334|352|18461|9|334|1|1|201|9|70.38|0.00|70.38|55.46|50.31|38.70|15.20|16.48|105.77
2452709|20035|13|477|3367|1|20|477|3367|1|20|1|1|201|77|2616.46|78.49|2694.95|73.88|693.77|1072.74|1065.16|478.56|846.14
2452711|33447|27|990|17414|70|486|990|17414|70|486|1|1|202|13|34.32|3.08|37.40|75.36|143.13|32.60|0.22|1.50|221.57
2451846|73375|55|744|8609|3|173|744|8609|3|173|1|1|203|3|122.82|3.68|126.50|8.65|68.76|62.63|28.28|31.91|81.09
2451866|80236|149|958|17610|53|397|958|17610|53|397|1|1|203|8|101.20|6.07|107.27|86.84|364.48|76.91|23.07|1.22|457.39
2452041|63899|155|106|16839|12|65|106|16839|12|65|1|1|204|1|164.12|9.84|173.96|67.42|88.00|21.33|55.68|87.11|165.26
2452159|76627|93|816|1066|12|446|816|1066|12|446|1|1|204|15|34.50|2.41|36.91|11.66|276.00|23.11|3.75|7.64|290.07
2452061|23757|31|296|9903|70|113|296|9903|70|113|1|1|204|16|543.04|10.86|553.90|64.33|91.68|38.01|90.90|414.13|166.87
2451675|43146|98|654|8343|48|206|654|8343|48|206|1|1|206|42|236.04|18.88|254.92|27.07|265.44|9.44|33.99|192.61|311.39
2452278|44490|117|558|15293|19|322|558|15293|19|322|1|1|207|28|3333.12|233.31|3566.43|62.32|1807.68|2599.83|366.64|366.65|2103.31
2450980|67877|128|532|908|60|444|532|908|60|444|1|1|208|29|1077.35|86.18|1163.53|64.83|731.67|646.41|86.18|344.76|882.68
2451103|71668|58|804|11866|8|189|804|11866|8|189|1|1|208|27|1527.93|30.55|1558.48|87.60|645.84|1527.93|0.00|0.00|763.99
2452246|80588|139|13|785|38|10|13|785|38|10|1|1|209|9|0.00|0.00|0.00|10.45|155.25|0.00|0.00|0.00|165.70
2452316|70694|137|762|15188|29|474|762|15188|29|474|1|1|209|36|3015.00|150.75|3165.75|40.57|1206.00|1869.30|263.51|882.19|1397.32
2452348|42546|141||||81|478|13917|||1|1|209||||514.62||1443.60|355.91|||
2452009|19321|163|663|6228|1|||6228|1|406|||211||30.78|||93.39||||3.02|
2451920|33795|50|864|4118|13|420|864|4118|13|420|1|1|211|4|225.60|11.28|236.88|6.56|214.84|194.01|26.85|4.74|232.68
2452616|21111|157|581|7272|3|466|581|7272|3|466|1|1|213|71|13275.58|265.51|13541.09|71.06|3204.23|2389.60|3918.95|6967.03|3540.80
2451384|42631|8|730|18352|6|476|730|18352|6|476|1|1|214|10|81.50|3.26|84.76|59.74|10.40|10.59|19.14|51.77|73.40
2452016|29220|41|148|114|16|310|148|114|16|310|1|1|216|30|106.20|0.00|106.20|16.48|197.40|86.02|12.71|7.47|213.88
2452000|37490|101|56|16603|53|140|56|16603|53|140|1|1|216|41|1485.84|118.86|1604.70|27.89|565.80|549.76|9.36|926.72|712.55
2452442|69015|177|599|7609|67|57|599|7609|67|57|1|1|217|4|131.32|9.19|140.51|94.42|12.92|30.20|91.00|10.12|116.53
2452367|65620|61|677|17564|59|346|677|17564|59|346|1|1|217|78|1271.40|12.71|1284.11|72.52|705.90|1233.25|6.48|31.67|791.13
2452378|68335|123|1000|6583|14|258|1000|6583|14|258|1|1|217|56|4981.76|149.45|5131.21|72.31|2687.44|4483.58|378.61|119.57|2909.20
2450999|66604|122|464|5929|50|454|464|5929|50|454|1|1|218|6|201.06|16.08|217.14|69.69|111.66|60.31|32.37|108.38|197.43
2451070|6360|157|834|14586|56|456|834|14586|56|456|1|1|218|3|237.15|11.85|249.00|36.86|137.70|75.88|98.37|62.90|186.41
2452102|17048|19|639|5282|30|161|639|5282|30|161|1|1|219|2|64.24|5.13|69.37|16.31|37.84|8.99|12.15|43.10|59.28
2451961|39062|47|533|15761|36|43|533|15761|36|43|1|1|219|38|1748.76|52.46|1801.22|29.29|26.22|716.99|577.79|453.98|107.97
2451365|37196|80|858|13834|58|481|858|13834|58|481|1|1|220|3|26.07|2.34|28.41|25.64|25.53|16.94|1.82|7.31|53.51
2451408|69841|118|988|12309|54|491|988|12309|54|491|1|1|220|44|776.16|15.52|791.68|14.38|582.12|279.41|158.96|337.79|612.02
2451123|3581|146|463|954|22|129|463|954|22|129|1|1|221|10|598.70|5.98|604.68|47.83|288.60|203.55|185.72|209.43|342.41
2451223|33152|128|984|5124|32|299|984|5124|32|299|1|1|222|12|752.04|15.04|767.08|6.15|208.32|646.75|22.11|83.18|229.51
2452679|28602|72|577|6496|22|205|577|6496|22|205|1|1|225|21|0.00|0.00|0.00|51.49|402.78|0.00|0.00|0.00|454.27
2452822|60526|135|448|10271|38|341|448|10271|38|341|1|1|225|14|428.12|12.84|440.96|59.43|820.54|299.68|7.70|120.74|892.81
2451977|68718|44|534|6640|18|344|534|6640|18|344|1|1|226|34|3881.44|0.00|3881.44|43.32|1940.72|1707.83|1630.20|543.41|1984.04
2451403|73317|92|779|856|53|306|779|856|53|306|1|1|228|57|600.21|12.00|612.21|21.49|668.61|174.06|315.35|110.80|702.10
2451477|25201|28|521|14400|7|3|521|14400|7|3|1|1|228|28|1782.76|17.82|1800.58|71.03|1018.64|124.79|215.53|1442.44|1107.49
2451525|45831|70|750|7051|47|404|750|7051|47|404|1|1|229|26|2287.22|0.00|2287.22|37.56|1586.26|1944.13|298.48|44.61|1623.82
2451568|75136|136|981|6396|35|326|981|6396|35|326|1|1|229|28|612.92|0.00|612.92|36.05|197.40|361.62|57.79|193.51|233.45
2452110|25909|65|499|9204|13|446|499|9204|13|446|1|1|231|23|1957.53|156.60|2114.13|44.53|907.12|861.31|1041.40|54.82|1108.25
2452378|6141|157|920|2771|39|126|920|2771|39|126|1|1|232|3|11.85|0.71|12.56|66.80|83.13|2.48|7.40|1.97|150.64
2452701|27120|115|777|4519|60|58|777|4519|60|58|1|1|233|22|1845.58|147.64|1993.22|39.09|1318.24|203.01|1231.92|410.65|1504.97
2452546|67744|168|822|17882|55|247|822|17882|55|247|1|1|234|3|489.42|19.57|508.99|45.91|42.81|58.73|215.34|215.35|108.29
2451466|66181|68|770|13538|18|90|770|13538|18|90|1|1|237|22|642.18|57.79|699.97|46.21|242.22|468.79|136.97|36.42|346.22
2451089|74288|49|240|15164|31|130|240|15164|31|130|1|1|238|12|0.00|0.00|0.00|64.16|241.92|0.00|0.00|0.00|306.08
2450911|70001|25|33|12559|60|110|33|12559|60|110|1|1|238|2|56.52|3.39|59.91|43.73|56.52|41.82|5.29|9.41|103.64
2451011|51686|128|646|9096|17|55|646|9096|17|55|1|1|238|21|4456.83|401.11|4857.94|30.67|1378.44|401.11|2717.33|1338.39|1810.22
2452840|46167|79|773|3497|44|152|773|3497|44|152|1|1|241|35|7610.40|228.31|7838.71|78.73|2663.50|2054.80|111.11|5444.49|2970.54
||16|470|12774|14|195|470|12774||195||1|242||||64.89||||39.55||81.61
2452711|19383|126||19126|3|328|||3|328||1|244||38.07||41.11|23.23||26.64|8.68|2.75|
2452783|65519|18|892|14266|18|127|892|14266|18|127|1|1|244|2|176.46|0.00|176.46|95.27|25.20|142.93|23.13|10.40|120.47
2452082|58666|134|572|11058|31|209|572|11058|31|209|1|1|245|22|2155.56|150.88|2306.44|8.87|1092.08|1940.00|68.97|146.59|1251.83
2452386|71898|23|885|5914|14|19|885|5914|14|19|1|1|246|26|2074.54|0.00|2074.54|55.19|1003.86|1452.17|497.89|124.48|1059.05
2451420|67075|97|128|8314|28|182|128|8314|28|182|1|1|247|2|77.80|2.33|80.13|52.77|70.28|41.23|10.23|26.34|125.38
2451325|70391|116|807|11303|23|248|807|11303|23|248|1|1|247|26|179.14|5.37|184.51|75.99|637.26|127.18|47.80|4.16|718.62
2451335|75395|25|946|10045|31|109|946|10045|31|109|1|1|248|18|126.72|11.40|138.12|5.56|231.30|27.87|42.50|56.35|248.26
2451343|40184|40|900|10599|26|273|900|10599|26|273|1|1|248|29|3387.78|237.14|3624.92|89.38|859.56|846.94|1168.78|1372.06|1186.08
|42779|128||8543|||924||65|||1|248|12||0.84|||255.12|9.81|1.99|5.12|
2452394|61396|85|512|9521|50|143|512|9521|50|143|1|1|250|6|27.18|1.35|28.53|79.73|312.60|8.69|15.34|3.15|393.68
2452363|64389|163|232|6145|34|59|232|6145|34|59|1|1|251|42|4317.18|388.54|4705.72|65.04|2349.90|1381.49|2407.26|528.43|2803.48
2452383|2322|177|348|12678|16|142|348|12678|16|142|1|1|253|11|223.63|20.12|243.75|85.51|28.82|33.54|174.88|15.21|134.45
2452347|45889|17|57|9429|1|13|57|9429|1|13|1|1|254|4|245.28|12.26|257.54|26.66|65.40|78.48|133.44|33.36|104.32
2451965|62545|92|5|12261|14|54|5|12261|14|54|1|1|255|38|63.46|5.07|68.53|70.73|15.20|50.13|8.39|4.94|91.00
2451985|44611|43|306|10588|30|60|306|10588|30|60|1|1|255|14|1493.24|119.45|1612.69|75.91|535.22|403.17|490.53|599.54|730.58
2451424|49423|55|321|4338|50|366|321|4338|50|366|1|1|256|23|716.68|43.00|759.68|88.69|353.51|129.00|417.25|170.43|485.20
2451092|15476|92|43|12615|34|130|43|12615|34|130|1|1|258|16|181.92|16.37|198.29|5.07|77.92|143.71|6.49|31.72|99.36
2451548|53248|140|377|7124|29|432|377|7124|29|432|1|1|259|15|432.00|30.24|462.24|37.01|545.70|138.24|99.87|193.89|612.95
2452655|73554|79|508|19125|61|82|508|19125|61|82|1|1|260|49|2773.89|83.21|2857.10|73.31|1133.37|1886.24|603.60|284.05|1289.89
2451350|39937|74|220|4129|46|75|220|4129|46|75|1|1|261|1|100.52|6.03|106.55|16.98|24.71|6.03|62.36|32.13|47.72
2451258|85139|134|899|12464|62|375|899|12464|62|375|1|1|261|16|1326.72|26.53|1353.25|99.22|1027.04|742.96|198.47|385.29|1152.79
2452383|77464|1|425|2317|49|40|425|2317|49|40|1|1|262|12|51.24|3.58|54.82|37.30|17.04|19.98|1.56|29.70|57.92
2451257|56801|32|868|17582|24|186|868|17582|24|186|1|1|263|8|93.44|8.40|101.84|84.63|381.68|6.54|9.55|77.35|474.71
2451157|61099|128|976|2420|9|10|976|2420|9|10|1|1|264|12|68.88|0.68|69.56|51.95|334.80|42.70|9.68|16.50|387.43
2451212|76704|100|138|368|70|356|138|368|70|356|1|1|264|2|152.76|1.52|154.28|3.89|14.54|99.29|16.04|37.43|19.95
2451267|46213|118|332|4329|70|163|332|4329|70|163|1|1|264|5|196.60|11.79|208.39|39.60|96.30|171.04|16.10|9.46|147.69
2452134|48039|119|695|15636|25|453|695|15636|25|453|1|1|265|21|271.95|2.71|274.66|53.32|116.55|5.43|26.65|239.87|172.58
2452168|65141|35|803|4669|56|179|803|4669|56|179|1|1|265|41|1336.60|80.19|1416.79|47.38|55.35|962.35|157.18|217.07|182.92
2451056|68753|56|316|1871|3|87|316|1871|3|87|1|1|266|65|799.50|15.99|815.49|14.46|507.00|287.82|378.64|133.04|537.45
2451294|19824|163|844|17998|3|340|844|17998|3|340|1|1|267|41|530.54|42.44|572.98|5.56|89.38|106.10|80.64|343.80|137.38
|35362|34|||3||209|6198|3|||1|268|||6.88||||32.47||65.28|176.90
2451174|5506|152|553|9603|45|499|553|9603|45|499|1|1|269|11|162.03|1.62|163.65|51.54|101.20|113.42|22.84|25.77|154.36
2451985|61864|121|310|5051|8|137|310|5051|8|137|1|1|270|62|5987.96|119.75|6107.71|48.39|3849.58|3293.37|2586.80|107.79|4017.72
||77|496|6405|||496||||1|1|272|78|88.14|3.52|91.66|||52.88|||145.05
2452358|79684|177||3259|||695||56|41|1|1|272|5||22.25|578.60||163.15||||249.16
2452122|74428|95|90|6912|31|201|90|6912|31|201|1|1|273|3|153.33|0.00|153.33|26.86|35.70|59.79|16.83|76.71|62.56
2452558|44986|138||1791|50||853|||||1|275|16|27.68|||27.58|512.48||0.19||
2452143|44789|75|741|1348|11|498|741|1348|11|498|1|1|276|11|524.70|47.22|571.92|6.05|215.27|487.97|28.28|8.45|268.54
2451043|59463|97|297|16598|67|207|297|16598|67|207|1|1|277|5|25.05|2.00|27.05|76.19|185.70|17.53|7.14|0.38|263.89
2451396|19126|98|311|2379|63|67|311|2379|63|67|1|1|278|16|160.16|3.20|163.36|68.64|154.56|65.66|90.72|3.78|226.40
2451258|84559|112|182|18542|54|234|182|18542|54|234|1|1|278|11|8.80|0.79|9.59|98.28|5.06|4.84|0.23|3.73|104.13
2451210|48307|2|179|17034|41|172|179|17034|41|172|1|1|279|36|771.84|30.87|802.71|41.57|4148.64|223.83|274.00|274.01|4221.08
||98||5548|16|373||||373|1|1|281|14|24.22|||31.76|||12.51|3.96|77.51
2451097|21354|13|363|6138|26|89|363|6138|26|89|1|1|281|6|640.74|32.03|672.77|6.42|6.60|134.55|450.50|55.69|45.05
2450925|16066|19|275|17995|52|320|275|17995|52|320|1|1|281|51|2536.74|76.10|2612.84|85.91|164.73|228.30|946.46|1361.98|326.74
2451266|59537|80|31|9074||||9074|||1|1|282||330.60|23.14||96.41|764.52||26.97|25.93|884.07
2451277|26638|58|792|713|2|83|792|713|2|83|1|1|282|59|752.25|15.04|767.29|32.99|2633.17|526.57|58.67|167.01|2681.20
2452351|46035|177|840|998|12|385|840|998|12|385|1|1|283|38|418.76|12.56|431.32|96.72|159.98|297.31|63.15|58.30|269.26
2452204|69888|143|700|4077|6|95|700|4077|6|95|1|1|283|19|219.64|19.76|239.40|20.61|261.63|10.98|181.53|27.13|302.00
2452126|71599|163|78|9510|55|419|78|9510|55|419|1|1|283|2|165.88|3.31|169.19|55.92|45.88|145.97|15.52|4.39|105.11
2451138|45505|104|479|7|11|51|479|7|11|51|1|1|285|32|899.84|80.98|980.82|63.82|961.28|377.93|360.11|161.80|1106.08
2451012|39740|80|788|17288|28|275|788|17288|28|275|1|1|285|54|4475.52|313.28|4788.80|3.48|331.02|2237.76|492.30|1745.46|647.78
2451231|68904|106|691|13860|5|467|691|13860|5|467|1|1|286|6|51.06|4.08|55.14|33.53|84.54|14.29|19.48|17.29|122.15
2451323|71939|139|129|19040|38|244|129|19040|38|244|1|1|286|9|191.16|0.00|191.16|46.20|263.70|105.13|68.82|17.21|309.90
2451425|36388|58|364|2757|6|23|364|2757|6|23|1|1|287|27|1720.98|86.04|1807.02|2.14|1132.11|1032.58|227.17|461.23|1220.29
2451532|83208|52|647|4095|8|460|647|4095|8|460|1|1|287|69|631.35|56.82|688.17|45.64|1943.04|473.51|20.51|137.33|2045.50
2452149|62148|179|604|13166|16|418|604|13166|16|418|1|1|288|11|90.86|4.54|95.40|27.78|59.29|80.86|2.70|7.30|91.61
2451932|44361|170|586|13551|60|53|586|13551|60|53|1|1|288|34|997.22|39.88|1037.10|16.91|562.70|169.52|248.31|579.39|619.49
2452045|68287|133|467|992|70|88|467|992|70|88|1|1|288|83|278.05|8.34|286.39|85.20|928.77|47.26|156.93|73.86|1022.31
2452176|78872|23|675|3558|2|69|675|3558|2|69|1|1|290|11|254.10|0.00|254.10|19.41|152.46|231.23|8.91|13.96|171.87
2452235|42256|95|18|4194|66|22|18|4194|66|22|1|1|290|58|107.88|2.15|110.03|86.54|9.86|91.69|3.23|12.96|98.55
||84|||||||10||1||291|10|573.40||607.80|||||104.59|
2451784|47739|164|352|9547|61|79|352|9547|61|79|1|1|292|1|31.09|1.86|32.95|50.42|9.69|0.31|14.77|16.01|61.97
2451821|35227|46|185|12933|66|454|185|12933|66|454|1|1|293|60|549.00|5.49|554.49|38.26|235.20|274.50|68.62|205.88|278.95
2452188|47091|147|226|18397|25|93|226|18397|25|93|1|1|294|21|1677.27|50.31|1727.58|48.58|26.88|1408.90|53.67|214.70|125.77
2452179|64643|61|138|239|5|339|138|239|5|339|1|1|294|28|497.84|4.97|502.81|17.75|945.84|59.74|13.14|424.96|968.56
2452790|29887|150|628|16802|57|31|628|16802|57|31|1|1|295|32|1809.28|0.00|1809.28|47.37|834.88|1628.35|57.89|123.04|882.25
2452733|65191|54|53|17483|57|122|53|17483|57|122|1|1|296|54|594.54|17.83|612.37|69.12|0.00|0.00|541.03|53.51|86.95
2452723|50141|31|764|9662|72|70|764|9662|72|70|1|1|296|48|2389.44|143.36|2532.80|25.23|2766.72|1218.61|948.37|222.46|2935.31
2452637|32102|145|6|16494|38|457|6|16494|38|457|1|1|296|6|639.48|38.36|677.84|40.08|0.00|204.63|300.04|134.81|78.44
2452615|71413|7|832|8500|56|64|832|8500|56|64|1|1|296|23|1070.65|53.53|1124.18|66.95|264.73|331.90|679.65|59.10|385.21
2452042|48411|133|102|7914|37|364|102|7914|37|364|1|1|297|28|329.84|0.00|329.84|41.92|219.80|128.63|50.30|150.91|261.72
2452150|47056|109|633|7533|72|296|633|7533|72|296|1|1|297|5|471.70|18.86|490.56|71.80|333.80|160.37|74.71|236.62|424.46
2452653|74476|49|264|18928|23|343|264|18928|23|343|1|1|298|12|15.60|0.00|15.60|14.64|501.72|0.62|0.29|14.69|516.36
2451703|15077|1|154|8529|65|417|154|8529|65|417|1|1|300|15|55.65|4.45|60.10|91.88|1394.70|2.22|35.79|17.64|1491.03
2451370|42630|160|577|16210|12|153|577|16210|12|153|1|1|301|1|77.98|1.55|79.53|88.66|10.49|28.07|10.48|39.43|100.70
2452623|44346|175|506|14076|23|449|506|14076|23|449|1|1|302|2|79.90|6.39|86.29|13.02|10.70|62.32|13.71|3.87|30.11
2452665|46067|66|892|9652|61|217|892|9652|61|217|1|1|302|7|390.81|31.26|422.07|24.20|138.39|300.92|39.55|50.34|193.85
2451233|8526|172|93|16966|63|373|93|16966|63|373|1|1|303|3|283.53|5.67|289.20|82.56|180.42|113.41|102.07|68.05|268.65
2451556|33048|85|345|5864|14|237|345|5864|14|237|1|1|304|28|3007.48|120.29|3127.77|21.21|719.04|2255.61|684.20|67.67|860.54
2451444|35390|26|346|4702|2|482|346|4702|2|482|1|1|304|48|11070.24|442.80|11513.04|28.10|4584.48|664.21|4578.65|5827.38|5055.38
2451455||157|||37|67|120|14826|37|67||1|304||86.04|7.74|93.78||209.16|23.23|47.10||
2451335|38177|44|649|19036|14|297|649|19036|14|297|1|1|305|26|668.46|40.10|708.56|89.66|0.00|367.65|105.28|195.53|129.76
2451451|32728|118|340|17622|40|174|340|17622|40|174|1|1|305|25|707.75|28.31|736.06|57.61|429.25|84.93|118.33|504.49|515.17
2451631|75589|1|16|1938|21|47|16|1938|21|47|1|1|308|23|2303.68|69.11|2372.79|16.55|1763.64|1105.76|263.54|934.38|1849.30
2451213|43560|97|618|9846|57|357|618|9846|57|357|1|1|310|19|1124.23|78.69|1202.92|64.21|587.67|539.63|333.22|251.38|730.57
2451167|70078|49|763|15434|64|475|763|15434|64|475|1|1|310|27|1490.67|104.34|1595.01|57.99|941.22|1281.97|58.43|150.27|1103.55
2451331|46523|169|800|12579|30|198|800|12579|30|198|1|1|310|33|645.15|25.80|670.95|88.82|919.05|406.44|224.38|14.33|1033.67
2451357|54411|104|593|13159|16|281|593|13159|16|281|1|1|310|36|960.48|86.44|1046.92|46.86|1729.08|461.03|119.86|379.59|1862.38
2451292|74461|34|81|5016|23|182|81|5016|23|182|1|1|311|4|20.80|0.62|21.42|44.45|39.40|14.76|4.28|1.76|84.47
2451237|3742|145|421|4791|65|375|421|4791|65|375|1|1|311|4|10.92|0.76|11.68|5.04|5.72|4.25|4.93|1.74|11.52
2452446|61632|1|744|12729|17|194|744|12729|17|194|1|1|312|34|3140.58|251.24|3391.82|88.85|467.50|2041.37|1022.26|76.95|807.59
2452283|51645|83|637|3760|34|45|637|3760|34|45|1|1|312|60|1027.80|30.83|1058.63|78.55|538.20|729.73|295.08|2.99|647.58
2451346|26471|172|453|5818|47|480|453|5818|47|480|1|1|314|19|2188.42|87.53|2275.95|19.69|84.17|175.07|583.87|1429.48|191.39
2451313|67710|2|71|10061|42|135|71|10061|42|135|1|1|314|4|39.56|2.76|42.32|57.88|5.64|19.78|19.38|0.40|66.28
2452743|70573|69|987|8144|29|314|987|8144|29|314|1|1|315|27|404.46|20.22|424.68|60.10|300.24|129.42|214.53|60.51|380.56
2452690|18162|133|978|5846|67|27|978|5846|67|27|1|1|315|3|43.29|3.46|46.75|67.29|24.36|2.16|38.25|2.88|95.11
2452263|67167|119|459|2285|7|82|459|2285|7|82|1|1|318|27|3129.84|93.89|3223.73|4.98|3129.84|31.29|2354.89|743.66|3228.71
2452551|362|66|519|11312|33|30|519|11312|33|30|1|1|320|32|512.64|30.75|543.39|2.15|425.60|256.32|220.43|35.89|458.50
2451208|68740|58|152|16718|51|165|152|16718|51|165|1|1|321|43|5424.88|433.99|5858.87|93.08|463.11|162.74|368.34|4893.80|990.18
2451214|33702|44|394|11847|35|35|394|11847|35|35|1|1|321|73|727.81|36.39|764.20|14.19|800.81|131.00|185.01|411.80|851.39
|27247|8|||||564|9385|63||1|1|323||52.55|||||17.86|12.83|21.86|78.90
2451251|42501|67|379|10230|42|110|379|10230|42|110|1|1|324|5|705.95|28.23|734.18|50.45|270.15|472.98|223.65|9.32|348.83
2451403|47962|58|685|12604|60|447|685|12604|60|447|1|1|324|33|1776.06|17.76|1793.82|54.75|1522.29|1651.73|2.48|121.85|1594.80
2451194|41548|34|505|13221|50|71|505|13221|50|71|1|1|325|12|219.60|15.37|234.97|46.22|85.92|8.78|46.38|164.44|147.51
2451646|49250|1|124|5661|37|329|124|5661|37|329|1|1|326|26|3394.82|237.63|3632.45|76.89|444.34|1561.61|1429.90|403.31|758.86
2451244|66431|88|758|11198|55|424|758|11198|55|424|1|1|327|6|94.20|8.47|102.67|69.35|20.76|86.66|1.65|5.89|98.58
2451244|83495|16|213|14024|2|309|213|14024|2|309|1|1|327|84|6720.84|403.25|7124.09|90.08|4565.40|4166.92|1583.43|970.49|5058.73
|22796|86|||||960|||||1|328||8164.80|||76.37|214.56|816.48||293.94|617.52
2451490|27236|158|845|18935|57|378|845|18935|57|378|1|1|331|18|474.84|9.49|484.33|83.48|265.86|242.16|25.59|207.09|358.83
2451541|57222|157|255|13151|62|174|255|13151|62|174|1|1|331|52|910.52|63.73|974.25|38.42|334.36|154.78|733.06|22.68|436.51
2452679|28607|6|71|13506|52|342|71|13506|52|342|1|1|332|45|2617.65|104.70|2722.35|81.04|731.70|1780.00|527.71|309.94|917.44
||78||||4|890|16172|||1|1|332||28.08|0.56|||25.12||22.75||49.00
2452844|69752|115|724|5233|62|223|724|5233|62|223|1|1|332|11|1181.40|47.25|1228.65|77.23|131.23|35.44|1100.12|45.84|255.71
2452833|57796|157|920|1203|29|231|920|1203|29|231|1|1|332|70|630.70|0.00|630.70|30.55|908.60|441.49|132.44|56.77|939.15
2451956|74537|83|506|16237|72|290|506|16237|72|290|1|1|334|1|44.00|1.32|45.32|87.82|28.34|4.84|8.61|30.55|117.48
2450966|33696|85|617|6028|14|29|617|6028|14|29|1|1|336|18|1731.42|103.88|1835.30|96.01|255.06|1523.64|149.60|58.18|454.95
2451211|24292|76|914|5134|49|53|914|5134|49|53|1|1|338|30|1484.40|133.59|1617.99|57.15|479.40|950.01|229.78|304.61|670.14
2452501|68445|133|441|8180|16|51|441|8180|16|51|1|1|340|61|1648.22|16.48|1664.70|79.49|606.95|280.19|164.16|1203.87|702.92
||87|600||14||600||14||1||340|22|66.66||71.32|82.62|||0.62||
2451697|71511|23|200|13647|17|225|200|13647|17|225|1|1|341|17|2154.24|172.33|2326.57|55.41|247.18|258.50|454.97|1440.77|474.92
2452031|19113|101|569|11129|72|48|569|11129|72|48|1|1|344|18|374.76|14.99|389.75|68.38|447.66|228.60|39.46|106.70|531.03
2452296|61966|97|385|11179|45|295|385|11179|45|295|1|1|345|2|329.78|0.00|329.78|35.60|16.64|267.12|49.50|13.16|52.24
